"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ranking_metric"
"ENSG00000138639",35.9291855910995,-1.37739289029997,0.488186743625848,-2.82144672768014,0.00478075770458855,0.13838269953639,-0.85891820153768
"ENSG00000138640",1252.62229820135,-0.266106525017789,0.217459849044968,-1.22370417429454,0.221063844393029,0.999821746150411,-7.74215638052492e-05
"ENSG00000138650",307.457500116127,-1.02531919267906,0.319835805717093,-3.20576737923455,0.00134702835426546,0.0534973166540671,-1.27166800099854
"ENSG00000251022",1191.68030161549,0.0182035745643414,0.312608289643451,0.0582312599102977,0.953564421153009,0.999821746150411,7.74215638052492e-05
"ENSG00000170153",4059.90035850768,0.124974809056835,0.354029557894218,0.353006708818863,0.724083411008619,0.999821746150411,7.74215638052492e-05
"ENSG00000109445",1454.91325220667,0.81963864334515,0.16074452335459,5.09901442512659,3.41426534805672e-07,4.52814355221365e-05,4.34407981350132
"ENSG00000138641",3.91399900055262,3.74820773211327,1.82070589707855,2.05865633660413,0.0395271717980036,0.572450761386971,0.242261862660686
"ENSG00000059691",1216.56601515601,0.0772309487068662,0.21126160748401,0.365570202871393,0.714685812924882,0.999821746150411,7.74215638052492e-05
"ENSG00000251056",21.8511648632671,0.559859693272029,0.55137341145045,1.01539116984124,0.309919400558882,0.999821746150411,7.74215638052492e-05
"ENSG00000151623",5.71932017413619,0.322468808579446,1.66639017349788,0.193513388225615,0.846556921933808,0.999821746150411,7.74215638052492e-05
"ENSG00000138764",2353.1812116936,-0.123466189500901,0.217292009596878,-0.568204002208627,0.569896454197937,0.999821746150411,-7.74215638052492e-05
"ENSG00000250038",133.542829972071,0.220929731579734,0.309688240526327,0.71339399650518,0.475601987003122,0.999821746150411,7.74215638052492e-05
"ENSG00000164169",461.010415721534,-0.13168310289579,0.268583080173687,-0.490288155198135,0.623930007484821,0.999821746150411,-7.74215638052492e-05
"ENSG00000251455",3.28894856216026,-3.91084923351846,1.72108882320861,-2.27231109794061,0.0230677269771432,0.413424299296334,-0.383604001002938
"ENSG00000250538",34.8065951334897,0.524635763118173,0.501159633361921,1.04684361667113,0.295171710080501,0.999821746150411,7.74215638052492e-05
"ENSG00000251333",53.4670205949504,0.265278465437134,0.407597625223174,0.65083417817237,0.515153534744252,0.999821746150411,7.74215638052492e-05
"ENSG00000177432",1783.50785421636,0.361526364210283,0.277116594912022,1.30460019662503,0.192029021296072,0.999821746150411,7.74215638052492e-05
"ENSG00000151458",1407.39204245695,-0.050559382511101,0.329325736955859,-0.153523933411489,0.877985117896292,0.999821746150411,-7.74215638052492e-05
"ENSG00000250326",33.1621843478603,0.199923115808113,0.505685812472745,0.395350454525335,0.692584268472796,0.999821746150411,7.74215638052492e-05
"ENSG00000077684",1261.36868171101,-0.056089413779872,0.192927516225347,-0.290727911068721,0.771259423243765,0.999821746150411,-7.74215638052492e-05
"ENSG00000163629",2166.07797754553,0.331559723333311,0.348732585811329,0.950756358376819,0.341728071303904,0.999821746150411,7.74215638052492e-05
"ENSG00000154447",936.048703560968,0.330151914658174,0.265971128948261,1.24130734025045,0.214492234116076,0.999821746150411,7.74215638052492e-05
"ENSG00000170390",1325.01196339629,-0.0686381536195899,0.213209119849863,-0.321928788355411,0.747506643261495,0.999821746150411,-7.74215638052492e-05
"ENSG00000251598",2.99631956096246,0.759224688226451,1.48139292612628,0.512507299607377,0.60829601286109,0.999821746150411,7.74215638052492e-05
"ENSG00000168785",861.61426999389,0.234592205028817,0.206608326288791,1.13544409967733,0.256189291133742,0.999821746150411,7.74215638052492e-05
"ENSG00000163644",515.02185220917,0.599359228872291,0.278102122761704,2.1551767491752,0.031148005640371,0.498618732573693,0.302231409545513
"ENSG00000052795",990.055409462682,-0.101052004259929,0.363457771861246,-0.278029559644434,0.780989667656786,0.999821746150411,-7.74215638052492e-05
"ENSG00000198498",764.810621903397,0.208841810656481,0.305780595030775,0.682979280079767,0.494619935394277,0.999821746150411,7.74215638052492e-05
"ENSG00000163110",3487.40600741068,0.185353103722723,0.245776546790715,0.7541529333983,0.450757395742023,0.999821746150411,7.74215638052492e-05
"ENSG00000250131",10.0067329975997,-0.739047605868992,0.842547264977292,-0.877158631437621,0.380400482203708,0.999821746150411,-7.74215638052492e-05
"ENSG00000168556",486.305040722675,0.0115175786151765,0.255949502895899,0.0449994177947709,0.96410777301819,0.999821746150411,7.74215638052492e-05
"ENSG00000168843",177.357346741554,1.94519260046707,0.327494856403866,5.93961267614005,2.85696259410386e-09,6.06979732492958e-07,6.21682581010007
"ENSG00000250192",5.97438332859061,0.651116810889022,1.15402298918356,0.564214766076425,0.572607979803342,0.999821746150411,7.74215638052492e-05
"ENSG00000071205",617.661034478378,0.032504540339937,0.181158420965478,0.179426052439103,0.857603176423977,0.999821746150411,7.74215638052492e-05
"ENSG00000278974",225.668911443635,0.103707616541789,0.351910143645759,0.294699139579742,0.768223720518857,0.999821746150411,7.74215638052492e-05
"ENSG00000164303",70.712438648063,0.796436850897267,0.39503015306675,2.01614191907697,0.043785137743452,0.599864174340502,0.221947074636695
"ENSG00000182552",812.487145590627,0.0762387424714865,0.297398980453993,0.256351727753419,0.797679258319926,0.999821746150411,7.74215638052492e-05
"ENSG00000164168",2061.13799233086,-0.0117992865128944,0.31565892566213,-0.0373798602024134,0.970182130677114,0.999821746150411,-7.74215638052492e-05
"ENSG00000250726",19.2535548880576,0.0180954650390905,0.664300657964651,0.0272398722207097,0.978268414061409,0.999821746150411,7.74215638052492e-05
"ENSG00000287730",4.53936212091432,-0.859950656839008,1.32164145932244,-0.650668644489916,0.515260408110491,0.999821746150411,-7.74215638052492e-05
"ENSG00000164136",171.323095339603,1.78819777159268,0.265147538937212,6.74416130264793,1.53913476050475e-11,5.26263843189461e-09,8.27879646703899
"ENSG00000272784",2.99738337244505,-1.06317595745795,1.90224493061876,-0.558905922336784,0.576225927365697,0.999821746150411,-7.74215638052492e-05
"ENSG00000272744",15.7900529294837,0.356746128607533,0.843188150739039,0.423091961497386,0.672228167054342,0.999821746150411,7.74215638052492e-05
"ENSG00000248206",22.620248142726,0.494097672652244,0.748275803781881,0.660314913505169,0.509051761655653,0.999821746150411,7.74215638052492e-05
"ENSG00000287433",4.84100538087846,0.667337203209294,1.39351007583251,0.478889399354084,0.632017312711453,0.999821746150411,7.74215638052492e-05
"ENSG00000164114",1979.72515436512,-0.00897837696443743,0.419237485185532,-0.0214159689476815,0.982913835109049,0.999821746150411,-7.74215638052492e-05
"ENSG00000109576",909.383085297915,-0.0815991917866849,0.200714466629367,-0.406543649578401,0.684343191746264,0.999821746150411,-7.74215638052492e-05
"ENSG00000109674",443.983445766536,-0.140822869652595,0.190575620614189,-0.738934335875436,0.459946871385456,0.999821746150411,-7.74215638052492e-05
"ENSG00000150628",7.01282529369881,0.0828206151873428,0.846060581356372,0.0978896984593798,0.922019880137414,0.999821746150411,7.74215638052492e-05
"ENSG00000150630",131.534932252375,-7.6148464533724,1.30741058307091,-5.82437265842401,5.73275293697627e-09,1.14045302290774e-06,-5.94292259930634
"ENSG00000232648",20.4828491670962,-1.46050881233184,0.648014697497019,-2.25382050433905,0.0242074623407667,0.425706495674324,-0.370889723057554
"ENSG00000145414",535.189747175406,-0.0590832260713742,0.219530697695814,-0.269134233578764,0.787826387405685,0.999821746150411,-7.74215638052492e-05
"ENSG00000164144",1259.82698301809,-0.00201661737710799,0.257443288852894,-0.00783324896948586,0.993750035502472,0.999821746150411,-7.74215638052492e-05
"ENSG00000251359",17.5841835307332,0.698970070585614,0.64823385489343,1.07826838309845,0.280914002400525,0.999821746150411,7.74215638052492e-05
"ENSG00000218336",4769.68659321654,-0.334636975307577,0.325130085665556,-1.02924026431623,0.303366785963251,0.999821746150411,-7.74215638052492e-05
"ENSG00000173320",2497.06958529704,-0.141742657456895,0.32068549411676,-0.441998968014709,0.658489952704033,0.999821746150411,-7.74215638052492e-05
"ENSG00000129128",2207.83041221641,0.182001055571299,0.376821881025462,0.482989615879025,0.629103109367185,0.999821746150411,7.74215638052492e-05
"ENSG00000151617",3125.59686589284,0.626581189520448,0.24551352121348,2.55212497634955,0.0107068105347718,0.253432065114436,0.596138437513905
"ENSG00000196104",401.237703093576,-1.59705820107137,0.279059056236818,-5.72301154676038,1.04652149452151e-08,1.92445629114405e-06,-5.71569194829011
"ENSG00000198948",463.885736025296,-0.33436732913164,0.283503154617785,-1.17941308124924,0.238233728736521,0.999821746150411,-7.74215638052492e-05
"ENSG00000109466",607.611204573958,-0.130928911651123,0.186598203928767,-0.701662228759204,0.482889833684466,0.999821746150411,-7.74215638052492e-05
"ENSG00000151729",2543.21456822544,0.16456442500333,0.248023010811475,0.663504666219931,0.507007391971441,0.999821746150411,7.74215638052492e-05
"ENSG00000038002",745.5259223005,0.13571925023691,0.185788920314366,0.730502389524981,0.465083152900532,0.999821746150411,7.74215638052492e-05
"ENSG00000250910",3.31700491047273,0.846127035469056,1.39176647542992,0.607951872966105,0.543219393977002,0.999821746150411,7.74215638052492e-05
"ENSG00000164031",1493.1134482798,-0.0252617476143458,0.380635451255568,-0.0663673011302997,0.94708540270473,0.999821746150411,-7.74215638052492e-05
"ENSG00000287349",2.91669921682354,0.789485106851281,1.54483649725158,0.511047679321309,0.609317670869794,0.999821746150411,7.74215638052492e-05
"ENSG00000250739",15.2058290283283,-0.567296645946669,0.785529526305088,-0.722183733328363,0.470181522951049,0.999821746150411,-7.74215638052492e-05
"ENSG00000151612",1713.49384724996,0.0253119500120311,0.375255031384325,0.06745265991146,0.946221348061797,0.999821746150411,7.74215638052492e-05
"ENSG00000287183",6.04414850729956,-0.672019335984618,0.929785749755461,-0.722767945369524,0.469822463860546,0.999821746150411,-7.74215638052492e-05
"ENSG00000164142",174.254712011331,-0.902461266812666,0.345771210503776,-2.60999539405786,0.00905434417399739,0.221877058857318,-0.65388759964602
"ENSG00000168564",789.105051933008,-0.190533232666711,0.179998152615998,-1.05852882319958,0.289814417315656,0.999821746150411,-7.74215638052492e-05
"ENSG00000273449",11.8214298089337,1.20912128484353,1.07706082226865,1.12261188954651,0.261602363584378,0.999821746150411,7.74215638052492e-05
"ENSG00000280219",167.957557391684,0.693010344993534,0.341163587335672,2.03131392305263,0.0422231598902443,0.587019954179298,0.231347135817684
"ENSG00000151718",1271.19507349674,0.0139460236847209,0.367910690582087,0.0379060028472026,0.969762626910587,0.999821746150411,7.74215638052492e-05
"ENSG00000164120",11.6865824244098,-0.707332586998309,0.676773068810546,-1.04515474920046,0.295951453534748,0.999821746150411,-7.74215638052492e-05
"ENSG00000168538",1864.1488184954,-0.116111575727179,0.233088863693016,-0.498142956671241,0.618383285088519,0.999821746150411,-7.74215638052492e-05
"ENSG00000185149",321.055660880538,0.220626928092994,0.270585295967896,0.815369243564402,0.414860984042787,0.999821746150411,7.74215638052492e-05
"ENSG00000180015",71.7675313095511,-0.460182618956984,0.373009736628402,-1.23370135888818,0.217314207381637,0.999821746150411,-7.74215638052492e-05
"ENSG00000248546",8.8393092612233,-0.173633594159469,0.805829420823956,-0.215471897243376,0.829399420223698,0.999821746150411,-7.74215638052492e-05
"ENSG00000283355",11.8465270877996,0.186920509985386,0.97524906639534,0.191664382388256,0.848005107414632,0.999821746150411,7.74215638052492e-05
"ENSG00000248019",21.0713082434924,0.343329579910415,0.567697167435737,0.604775925624606,0.545327891786969,0.999821746150411,7.74215638052492e-05
"ENSG00000250746",4.66686736426575,-0.370911128288338,0.947671425236774,-0.3913921201071,0.695507415970773,0.999821746150411,-7.74215638052492e-05
"ENSG00000207697",2.73421118531953,0.778528597293264,1.86265420233116,0.417967326581025,0.675971006159695,0.999821746150411,7.74215638052492e-05
"ENSG00000251739",2.89233262901344,0.767325560117384,1.64009751015045,0.467853621731913,0.639889271482986,0.999821746150411,7.74215638052492e-05
"ENSG00000259959",216.259004600806,0.701128832400849,0.296044987674019,2.36831853803543,0.0178691436929539,0.352279703993614,0.453112377248755
"ENSG00000170448",920.120934381417,0.403132883764106,0.197640475782497,2.0397283611468,0.0413773885068853,0.583040175593155,0.234301518247411
"ENSG00000163293",225.955048659532,0.418005151486667,0.354484724699604,1.1791908715979,0.238322180148494,0.999821746150411,7.74215638052492e-05
"ENSG00000248866",58.6073505719089,-0.434401516744974,0.366658249669908,-1.18475860596633,0.236112903322905,0.999821746150411,-7.74215638052492e-05
"ENSG00000226887",25.8560925005843,0.188993574255773,0.523329971969865,0.361136537898608,0.717997380451226,0.999821746150411,7.74215638052492e-05
"ENSG00000128045",76.7751153056103,0.020567444305942,0.332731181824636,0.0618139970926497,0.950710956736397,0.999821746150411,7.74215638052492e-05
"ENSG00000082929",59.9238480331022,0.409751796657035,0.48289162833902,0.848537793182375,0.396138534149646,0.999821746150411,7.74215638052492e-05
"ENSG00000237868",2.56236793607355,-0.663433689190273,1.39495480149636,-0.475595114966171,0.634362856283099,0.999821746150411,-7.74215638052492e-05
"ENSG00000121089",3.94668390123533,0.448701647914592,1.24177154096178,0.36133993501499,0.717845343678023,0.999821746150411,7.74215638052492e-05
"ENSG00000250486",2.49123746068514,-0.934922176931821,1.65864139951679,-0.563667455306608,0.572980469965338,0.999821746150411,-7.74215638052492e-05
"ENSG00000132467",1904.4654763517,0.203142143194201,0.236739344359819,0.858083576025483,0.390846315709706,0.999821746150411,7.74215638052492e-05
"ENSG00000272986",6.4448572332314,-0.102092504173338,0.941904256469157,-0.108389471087055,0.913686752785487,0.999821746150411,-7.74215638052492e-05
"ENSG00000018189",2579.76133051847,0.102809495243103,0.179463647669366,0.572870865928867,0.566732132183334,0.999821746150411,7.74215638052492e-05
"ENSG00000226950",1171.11671576016,0.27876289386727,0.26929180896477,1.03517034156705,0.300589366934381,0.999821746150411,7.74215638052492e-05
"ENSG00000273007",8.05766277286452,-0.0211558006639481,1.03698785251903,-0.0204012039413546,0.983723323444778,0.999821746150411,-7.74215638052492e-05
"ENSG00000170917",113.710697212241,-0.238037434372097,0.278914178112601,-0.85344329206527,0.393413522465451,0.999821746150411,-7.74215638052492e-05
"ENSG00000213406",4.99381739235061,0.913065714671653,1.00198527462659,0.911256620025602,0.362160177378244,0.999821746150411,7.74215638052492e-05
"ENSG00000138698",1727.82333348187,0.125011611137655,0.148809329104671,0.840079126018523,0.400864023016152,0.999821746150411,7.74215638052492e-05
"ENSG00000163626",784.918852083872,0.05861307208789,0.210748557512036,0.278118497131552,0.780921397017502,0.999821746150411,7.74215638052492e-05
"ENSG00000172399",36.3404870129576,-0.180467863750392,0.493981891411395,-0.365332954280497,0.714862881965291,0.999821746150411,-7.74215638052492e-05
"ENSG00000173542",1189.2858390008,0.0702526125836209,0.291441647937553,0.241052070219812,0.809514759919408,0.999821746150411,7.74215638052492e-05
"ENSG00000248774",5.32206306613126,0.75980165438164,1.13426632097618,0.669861777900392,0.502945907303494,0.999821746150411,7.74215638052492e-05
"ENSG00000164104",10265.8543312383,-0.025105049385549,0.22831082195438,-0.109959962347143,0.912441127723987,0.999821746150411,-7.74215638052492e-05
"ENSG00000164105",2014.06541536436,0.00696811699815493,0.29398378831771,0.0237023852166448,0.981090003413687,0.999821746150411,7.74215638052492e-05
"ENSG00000164106",91.7502504638379,0.770243737843075,0.390819135026435,1.97084448741482,0.0487416663776046,0.636404466193987,0.19626678119925
"ENSG00000164107",38869.2273892102,-0.0245971158473553,0.171096314946193,-0.143761809569602,0.885688561084277,0.999821746150411,-7.74215638052492e-05
"ENSG00000234801",9.92019280076759,-1.44771833298367,0.773807777505235,-1.87090176019053,0.0613586990064836,0.725006701057711,-0.13965797933392
"ENSG00000249502",2.53422702067824,-1.52290404871987,1.66337275684004,-0.915551876425452,0.359901981725673,0.999821746150411,-7.74215638052492e-05
"ENSG00000118579",2416.61136875253,0.0497571256959782,0.176474030095617,0.281951546462779,0.777980663832487,0.999821746150411,7.74215638052492e-05
"ENSG00000047662",11.5838870827693,0.110761108709308,0.736467689908619,0.15039506855087,0.880452931747721,0.999821746150411,7.74215638052492e-05
"ENSG00000163257",2887.58250110096,-0.12320706807929,0.186475522151015,-0.660714428671835,0.508795468851564,0.999821746150411,-7.74215638052492e-05
"ENSG00000109805",2049.29609432203,-0.194629942763977,0.215428592410712,-0.903454553483398,0.366284697829022,0.999821746150411,-7.74215638052492e-05
"ENSG00000235413",6.38173059457699,1.66062483005126,0.937207787468431,1.77188543699248,0.0764135763115327,0.804555491613863,0.0944439964741199
"ENSG00000250043",9.79318492472542,-0.340707347859886,0.881333948141067,-0.386581441210242,0.69906609952443,0.999821746150411,-7.74215638052492e-05
"ENSG00000251216",359.481727749694,0.0646048974670332,0.223886283786633,0.288561212300985,0.772917181407933,0.999821746150411,7.74215638052492e-05
"ENSG00000151014",317.458501114759,0.317851807665131,0.258339101153256,1.2303666237368,0.218559845907712,0.999821746150411,7.74215638052492e-05
"ENSG00000252503",3.29812273103304,-3.40134909415809,1.67397326651869,-2.0319016809819,0.0421636103401918,0.586937840378128,-0.231407890251889
"ENSG00000179967",660.87973473516,0.220019025354399,0.301449678720026,0.729869828651379,0.46546975624644,0.999821746150411,7.74215638052492e-05
"ENSG00000137463",26.8957012965003,0.427759941152275,0.685108910644321,0.624367796866022,0.532386068840859,0.999821746150411,7.74215638052492e-05
"ENSG00000109390",1031.00327257972,0.221298654143949,0.307824654497084,0.718911402679882,0.472195510277445,0.999821746150411,7.74215638052492e-05
"ENSG00000163950",2834.69272870426,0.046215603254632,0.242776225121022,0.190362969980252,0.849024712732859,0.999821746150411,7.74215638052492e-05
"ENSG00000168924",3643.28134164581,-0.115184809332376,0.18413095141535,-0.625559192775526,0.53160411175766,0.999821746150411,-7.74215638052492e-05
"ENSG00000004468",14.971595144558,-1.45265217938164,0.628583693931731,-2.31099246354202,0.0208332711766636,0.392673964822506,-0.405967892487541
"ENSG00000137441",12.326401711003,0.545663080428571,0.632605024426511,0.862565201601494,0.388376569897499,0.999821746150411,7.74215638052492e-05
"ENSG00000007062",98.9767463644098,1.37000368197484,0.285813352667495,4.79335086758055,1.64018396348204e-06,0.000185969666698847,3.73055788728539
"ENSG00000169762",989.776489823301,-0.0256390315890349,0.215695499621563,-0.118866789682763,0.905380893170277,0.999821746150411,-7.74215638052492e-05
"ENSG00000145375",534.393916290672,-0.0151338226072349,0.258952138738054,-0.0584425472636998,0.95339612485244,0.999821746150411,-7.74215638052492e-05
"ENSG00000164056",713.892900883401,1.07182181206763,0.226817996440403,4.72547076902362,2.29582859359851e-06,0.000243881636474351,3.61282089947349
"ENSG00000269949",2.92626899530705,1.3139952194013,1.77400363139136,0.740694774322824,0.458878528549162,0.999821746150411,7.74215638052492e-05
"ENSG00000084092",1302.49000774275,0.0708739886086348,0.150056837436395,0.472314289834852,0.636702472076023,0.999821746150411,7.74215638052492e-05
"ENSG00000047315",8663.08465318161,-0.0488881482405876,0.255553944543824,-0.19130265560117,0.848288480646184,0.999821746150411,-7.74215638052492e-05
"ENSG00000163453",5.56201580864836,5.05882153192284,1.64735726404239,3.07087092905953,0.00213435393198355,0.0771231237064523,1.11281538858394
"ENSG00000084093",1563.71404278492,0.385007296364111,0.282885190512565,1.36100195159212,0.173513072714271,0.999821746150411,7.74215638052492e-05
"ENSG00000164111",6006.11287827317,0.16515193827457,0.204915633506915,0.805950895244881,0.420271163381286,0.999821746150411,7.74215638052492e-05
"ENSG00000123737",1566.69868141963,-0.0845079793634806,0.225109256967194,-0.375408725976098,0.70735651628477,0.999821746150411,-7.74215638052492e-05
"ENSG00000145386",2545.31708142396,-0.249579929104625,0.186343987825058,-1.33935058499947,0.180456568188223,0.999821746150411,-7.74215638052492e-05
"ENSG00000138686",601.171788636613,0.250629409610123,0.203677257259135,1.23052231251942,0.218501576868951,0.999821746150411,7.74215638052492e-05
"ENSG00000138741",21.3772890287114,-0.118546680129981,0.514356040519176,-0.230475917052172,0.817721975211325,0.999821746150411,-7.74215638052492e-05
"ENSG00000118564",1282.99370343449,0.0355752119617309,0.183180863091981,0.194208125025961,0.84601292114285,0.999821746150411,7.74215638052492e-05
"ENSG00000237765",378.03247407814,-0.110109768171859,0.334531668896088,-0.329146022363765,0.742045319628356,0.999821746150411,-7.74215638052492e-05
"ENSG00000109743",178.111702924769,0.0766781976830918,0.305400436610973,0.251074289657177,0.801756673229903,0.999821746150411,7.74215638052492e-05
"ENSG00000214846",2.46541966228912,0.576523506745839,1.54286468183182,0.373670817366396,0.708649239432623,0.999821746150411,7.74215638052492e-05
"ENSG00000186212",2.76548079000562,-0.396688505720786,1.52647728484362,-0.259871869473265,0.794962610869023,0.999821746150411,-7.74215638052492e-05
"ENSG00000118816",11992.2137999012,0.0457467773060846,0.153159539967449,0.298687090048763,0.765178808299773,0.999821746150411,7.74215638052492e-05
"ENSG00000134962",5.57104917789263,0.613811600654874,1.11670509918853,0.549663112580852,0.582550461921079,0.999821746150411,7.74215638052492e-05
"ENSG00000121897",266.345653764727,0.18503575544928,0.318791319032563,0.580429090763227,0.561625292211233,0.999821746150411,7.74215638052492e-05
"ENSG00000109814",1711.74371284991,0.011461783692355,0.178395940259894,0.06424912851524,0.94877185927314,0.999821746150411,7.74215638052492e-05
"ENSG00000287262",40.3296853578189,0.598995055190634,0.475553742127126,1.25957384440161,0.207823135881092,0.999821746150411,7.74215638052492e-05
"ENSG00000163682",14430.7259606253,0.111798785985513,0.345447639928167,0.323634534046203,0.746214739507495,0.999821746150411,7.74215638052492e-05
"ENSG00000145331",225.248127942802,0.228258541211588,0.248015650334683,0.920339264492246,0.357395496568841,0.999821746150411,7.74215638052492e-05
"ENSG00000109339",517.600528984789,0.663890433146844,0.177770050714408,3.73454600749033,0.000188054112620393,0.0108010187571445,1.96653527972231
"ENSG00000128050",12545.9701435479,0.112012984547575,0.158015541656333,0.708873211922347,0.478403160075794,0.999821746150411,7.74215638052492e-05
"ENSG00000168743",8.17515267104934,1.3247678901061,0.86944836100437,1.5236878341754,0.127586709960911,0.974461101070978,0.0112354925416439
"ENSG00000053900",637.434192815592,0.00891191188343194,0.22587459860063,0.0394551310268807,0.968527525893004,0.999821746150411,7.74215638052492e-05
"ENSG00000164116",498.097108876358,0.351838719528275,0.294985304922594,1.19273304011059,0.232973941490833,0.999821746150411,7.74215638052492e-05
"ENSG00000061918",615.558398203637,-0.175200496821958,0.245359668231323,-0.714055810740585,0.475192669181295,0.999821746150411,-7.74215638052492e-05
"ENSG00000196159",1742.9349628062,-0.400372015749357,0.388711462445529,-1.02999796617899,0.303010960309255,0.999821746150411,-7.74215638052492e-05
"ENSG00000249700",5.655987604836,0.321529289142239,1.17404218963335,0.273865191541925,0.784188222354367,0.999821746150411,7.74215638052492e-05
"ENSG00000134851",4067.1971339373,0.153989122714121,0.187596335980971,0.820853573226188,0.41172967867533,0.999821746150411,7.74215638052492e-05
"ENSG00000109654",2136.79432413611,0.127045268564616,0.312756775067168,0.406211083796127,0.684587510818318,0.999821746150411,7.74215638052492e-05
"ENSG00000121211",3.23765672687389,2.62754365294169,1.8718201623129,1.40373723173009,0.160397111212363,0.999821746150411,7.74215638052492e-05
"ENSG00000243199",452.736296927626,0.0125280171553064,0.27078810394317,0.0462650204084875,0.963099019110617,0.999821746150411,7.74215638052492e-05
"ENSG00000231841",6.42483243853328,-0.00423001373606292,1.10580367516137,-0.00382528457001705,0.996947871944439,0.999821746150411,-7.74215638052492e-05
"ENSG00000163633",7.59830170429931,0.139108929913379,0.839008596664997,0.16580155491413,0.868313122416508,0.999821746150411,7.74215638052492e-05
"ENSG00000251411",6.15496892803091,0.777830805272786,0.982840709224318,0.791410854243786,0.428704278063464,0.999821746150411,7.74215638052492e-05
"ENSG00000284968",14.4783727248265,0.315852396514112,0.607611629912226,0.519826120773461,0.603184771789518,0.999821746150411,7.74215638052492e-05
"ENSG00000235043",94.7523548071331,-0.0757132838568114,0.418199993047537,-0.181045636335544,0.856331755231478,0.999821746150411,-7.74215638052492e-05
"ENSG00000145332",1101.64926981975,0.250509137221731,0.254077375671307,0.985956095303062,0.324154658069618,0.999821746150411,7.74215638052492e-05
"ENSG00000170509",11.6636630144427,-0.813288235901774,0.734326712380808,-1.10752914498365,0.268065218588063,0.999821746150411,-7.74215638052492e-05
"ENSG00000198189",1687.16096979625,0.0126318644919052,0.262792125791605,0.0480678956945702,0.961662132141528,0.999821746150411,7.74215638052492e-05
"ENSG00000198515",50.7981796727289,0.561312692649654,0.389400522705709,1.44147904257917,0.149449393893683,0.999821746150411,7.74215638052492e-05
"ENSG00000163291",930.65125361593,0.0255696340450176,0.256602012853116,0.0996470517152729,0.920624537826619,0.999821746150411,7.74215638052492e-05
"ENSG00000164306",456.418159343605,-0.019273279905658,0.273657431275963,-0.0704284908902121,0.943852615094484,0.999821746150411,-7.74215638052492e-05
"ENSG00000151725",2157.36182686363,-0.162676384202692,0.262363318488495,-0.620042409662633,0.53522986614361,0.999821746150411,-7.74215638052492e-05
"ENSG00000251259",14.8533847816146,0.322189657303587,0.690934099182283,0.466310256918708,0.640993438011234,0.999821746150411,7.74215638052492e-05
"ENSG00000168769",1091.80128250829,-0.447760953622135,0.397200492154678,-1.12729204133959,0.259619026204376,0.999821746150411,-7.74215638052492e-05
"ENSG00000181004",260.518592871123,0.109998480346538,0.244476369676802,0.44993502027192,0.652757295148811,0.999821746150411,7.74215638052492e-05
"ENSG00000185049",1913.8938565117,-0.121789161355584,0.172734431530169,-0.705065922738818,0.480769212200872,0.999821746150411,-7.74215638052492e-05
"ENSG00000185818",1408.4683289489,-0.792652640677565,0.227822212671315,-3.47925968843585,0.000502801094620583,0.0244233232352897,-1.6121952427436
"ENSG00000109685",7963.28780119679,-0.258972998743421,0.271385928903386,-0.954260966255241,0.339951561130141,0.999821746150411,-7.74215638052492e-05
"ENSG00000138768",3141.47225642925,0.106556583112795,0.199614855677785,0.533810886724769,0.593472380886796,0.999821746150411,7.74215638052492e-05
"ENSG00000138744",101.051419050262,-0.542925671649483,0.324498308888832,-1.6731232699135,0.0943030314649754,0.869264211267083,-0.0608482004728039
"ENSG00000090316",3965.87664007401,-0.158846875930355,0.154633949412393,-1.02724451217842,0.304305343087778,0.999821746150411,-7.74215638052492e-05
"ENSG00000163945",1496.90864885736,-0.0796174931792015,0.238779749418799,-0.333434863605453,0.738806050016781,0.999821746150411,-7.74215638052492e-05
"ENSG00000253399",2.82961898606886,2.95135221516131,1.79327883125644,1.64578545384015,0.099807938128065,0.889652590654357,0.0507795522504391
"ENSG00000250471",34.1003765962866,-0.357468648504425,0.483793413671624,-0.73888696787232,0.459975636436149,0.999821746150411,-7.74215638052492e-05
"ENSG00000170801",3.49542891254613,1.16454265929607,1.35226120861564,0.861181739057841,0.389137955864047,0.999821746150411,7.74215638052492e-05
"ENSG00000138646",649.672000582236,0.367674846756384,0.240992922531309,1.52566657516101,0.127092922773416,0.972098716899915,0.0122896301066598
"ENSG00000164125",37.8716234406815,-0.575404630808038,0.554563983849938,-1.0375802388273,0.299465521857286,0.999821746150411,-7.74215638052492e-05
"ENSG00000137449",584.175274035993,0.413437562838967,0.286245105523225,1.44434805997206,0.148641093197094,0.999821746150411,7.74215638052492e-05
"ENSG00000109180",4665.14556630548,0.0429177575858299,0.28166372574955,0.152372327929765,0.878893281322187,0.999821746150411,7.74215638052492e-05
"ENSG00000138758",7120.34761598216,-0.30936121046149,0.281388039684875,-1.09941137088819,0.271588673193394,0.999821746150411,-7.74215638052492e-05
"ENSG00000138738",414.282461064511,-0.0731257551406511,0.227336127999625,-0.321663590314917,0.747707563723934,0.999821746150411,-7.74215638052492e-05
"ENSG00000189184",1028.05532513174,-0.090166977871249,0.29595323433484,-0.304666303356681,0.760620316222259,0.999821746150411,-7.74215638052492e-05
"ENSG00000150627",260.504479447906,-0.148922407582599,0.397844897462282,-0.374322778883239,0.708164186819094,0.999821746150411,-7.74215638052492e-05
