from	to	combined_score
9606.ENSP00000419494	9606.ENSP00000479256	460
9606.ENSP00000281043	9606.ENSP00000479536	442
9606.ENSP00000281043	9606.ENSP00000479536	442
9606.ENSP00000295225	9606.ENSP00000479536	747
9606.ENSP00000295225	9606.ENSP00000479536	747
9606.ENSP00000172229	9606.ENSP00000480043	649
9606.ENSP00000172229	9606.ENSP00000480043	649
9606.ENSP00000245323	9606.ENSP00000480043	560
9606.ENSP00000245323	9606.ENSP00000480043	560
9606.ENSP00000339824	9606.ENSP00000480043	713
9606.ENSP00000339824	9606.ENSP00000480043	713
9606.ENSP00000341815	9606.ENSP00000480043	845
9606.ENSP00000341815	9606.ENSP00000480043	845
9606.ENSP00000347665	9606.ENSP00000480043	577
9606.ENSP00000347665	9606.ENSP00000480043	577
9606.ENSP00000350896	9606.ENSP00000480043	582
9606.ENSP00000350896	9606.ENSP00000480043	582
9606.ENSP00000389588	9606.ENSP00000480043	468
9606.ENSP00000389588	9606.ENSP00000480043	468
9606.ENSP00000307900	9606.ENSP00000481301	543
9606.ENSP00000307900	9606.ENSP00000481301	543
9606.ENSP00000245479	9606.ENSP00000481581	404
9606.ENSP00000245479	9606.ENSP00000481581	404
9606.ENSP00000342626	9606.ENSP00000481581	561
9606.ENSP00000342626	9606.ENSP00000481581	561
9606.ENSP00000354519	9606.ENSP00000481581	471
9606.ENSP00000354519	9606.ENSP00000481581	471
9606.ENSP00000282356	9606.ENSP00000481956	610
9606.ENSP00000282356	9606.ENSP00000481956	610
9606.ENSP00000333568	9606.ENSP00000481956	608
9606.ENSP00000333568	9606.ENSP00000481956	608
9606.ENSP00000363824	9606.ENSP00000481956	662
9606.ENSP00000363824	9606.ENSP00000481956	662
9606.ENSP00000264716	9606.ENSP00000482027	557
9606.ENSP00000264716	9606.ENSP00000482027	557
9606.ENSP00000222598	9606.ENSP00000482245	401
9606.ENSP00000222598	9606.ENSP00000482245	401
9606.ENSP00000272369	9606.ENSP00000482245	556
9606.ENSP00000272369	9606.ENSP00000482245	556
9606.ENSP00000323588	9606.ENSP00000482245	464
9606.ENSP00000323588	9606.ENSP00000482245	464
9606.ENSP00000342626	9606.ENSP00000482245	979
9606.ENSP00000342626	9606.ENSP00000482245	979
9606.ENSP00000368104	9606.ENSP00000482245	433
9606.ENSP00000368104	9606.ENSP00000482245	433
9606.ENSP00000332256	9606.ENSP00000482841	545
9606.ENSP00000332256	9606.ENSP00000482841	545
9606.ENSP00000357688	9606.ENSP00000482841	739
9606.ENSP00000357688	9606.ENSP00000482841	739
9606.ENSP00000226279	9606.ENSP00000483570	649
9606.ENSP00000226279	9606.ENSP00000483570	649
9606.ENSP00000280154	9606.ENSP00000483570	474
9606.ENSP00000280154	9606.ENSP00000483570	474
9606.ENSP00000354923	9606.ENSP00000483570	486
9606.ENSP00000354923	9606.ENSP00000483570	486
9606.ENSP00000365817	9606.ENSP00000483570	649
9606.ENSP00000365817	9606.ENSP00000483570	649
9606.ENSP00000268070	9606.ENSP00000483599	932
9606.ENSP00000268070	9606.ENSP00000483599	932
9606.ENSP00000274181	9606.ENSP00000483599	905
9606.ENSP00000274181	9606.ENSP00000483599	905
9606.ENSP00000274487	9606.ENSP00000483599	904
9606.ENSP00000274487	9606.ENSP00000483599	904
9606.ENSP00000284987	9606.ENSP00000483599	907
9606.ENSP00000284987	9606.ENSP00000483599	907
9606.ENSP00000370555	9606.ENSP00000483599	597
9606.ENSP00000370555	9606.ENSP00000483599	597
9606.ENSP00000389588	9606.ENSP00000483599	901
9606.ENSP00000389588	9606.ENSP00000483599	901
9606.ENSP00000405574	9606.ENSP00000483599	436
9606.ENSP00000405574	9606.ENSP00000483599	436
9606.ENSP00000429517	9606.ENSP00000483599	437
9606.ENSP00000429517	9606.ENSP00000483599	437
9606.ENSP00000460236	9606.ENSP00000483599	914
9606.ENSP00000460236	9606.ENSP00000483599	914
9606.ENSP00000226279	9606.ENSP00000483985	739
9606.ENSP00000226279	9606.ENSP00000483985	739
9606.ENSP00000228682	9606.ENSP00000483985	468
9606.ENSP00000228682	9606.ENSP00000483985	468
9606.ENSP00000244050	9606.ENSP00000483985	636
9606.ENSP00000244050	9606.ENSP00000483985	636
9606.ENSP00000245479	9606.ENSP00000483985	478
9606.ENSP00000245479	9606.ENSP00000483985	478
9606.ENSP00000257770	9606.ENSP00000483985	509
9606.ENSP00000257770	9606.ENSP00000483985	509
9606.ENSP00000263851	9606.ENSP00000483985	463
9606.ENSP00000263851	9606.ENSP00000483985	463
9606.ENSP00000306523	9606.ENSP00000483985	518
9606.ENSP00000306523	9606.ENSP00000483985	518
9606.ENSP00000323588	9606.ENSP00000483985	692
9606.ENSP00000323588	9606.ENSP00000483985	692
9606.ENSP00000332256	9606.ENSP00000483985	457
9606.ENSP00000332256	9606.ENSP00000483985	457
9606.ENSP00000480043	9606.ENSP00000483985	416
9606.ENSP00000480043	9606.ENSP00000483985	416
9606.ENSP00000359497	9606.ENSP00000484689	922
9606.ENSP00000359497	9606.ENSP00000484689	922
9606.ENSP00000365817	9606.ENSP00000484689	905
9606.ENSP00000365817	9606.ENSP00000484689	905
9606.ENSP00000366243	9606.ENSP00000484689	462
9606.ENSP00000366243	9606.ENSP00000484689	462
