"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","1/104","59/9397",0.0169491525423729,1.53145371577575,0.433186310865123,0.482456046652693,0.798141030909503,0.737111379092192,"6932",1
"hsa04714","Organismal Systems","Environmental adaptation","hsa04714","Thermogenesis","3/104","235/9397",0.0127659574468085,1.15347790507365,0.252054731975669,0.484502955725305,0.798141030909503,0.737111379092192,"4881/5600/4217",3
"hsa04370","Environmental Information Processing","Signal transduction","hsa04370","VEGF signaling pathway","1/104","60/9397",0.0166666666666667,1.50592948717949,0.415883933668404,0.488220082971832,0.798141030909503,0.737111379092192,"5600",1
"hsa04014","Environmental Information Processing","Signal transduction","hsa04014","Ras signaling pathway","3/104","238/9397",0.0126050420168067,1.13893826761474,0.229665908554711,0.49296036944616,0.798141030909503,0.737111379092192,"4804/7424/3481",3
"hsa04978","Organismal Systems","Digestive system","hsa04978","Mineral absorption","1/104","61/9397",0.0163934426229508,1.4812421185372,0.398894759795155,0.493920534012951,0.798141030909503,0.737111379092192,"7018",1
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/104","63/9397",0.0158730158730159,1.43421855921856,0.365809486295591,0.50513345153592,0.798141030909503,0.737111379092192,"10157",1
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","1/104","63/9397",0.0158730158730159,1.43421855921856,0.365809486295591,0.50513345153592,0.798141030909503,0.737111379092192,"5730",1
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","2/104","155/9397",0.0129032258064516,1.16588089330025,0.220287288660427,0.514582202543487,0.798141030909503,0.737111379092192,"814/4881",2
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","2/104","157/9397",0.0127388535031847,1.15102890739833,0.201875737506749,0.521471157145506,0.798141030909503,0.737111379092192,"338440/5600",2
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/104","67/9397",0.0149253731343284,1.3485935706085,0.302918750961196,0.526826330842228,0.798141030909503,0.737111379092192,"84532",1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/104","67/9397",0.0149253731343284,1.3485935706085,0.302918750961196,0.526826330842228,0.798141030909503,0.737111379092192,"814",1
"hsa05132","Human Diseases","Infectious disease: bacterial","hsa05132","Salmonella infection","3/104","251/9397",0.0119521912350598,1.07994943303708,0.135814724071194,0.528808192580075,0.798141030909503,0.737111379092192,"6932/5600/7124",3
"hsa00830","Metabolism","Metabolism of cofactors and vitamins","hsa00830","Retinol metabolism","1/104","68/9397",0.0147058823529412,1.32876131221719,0.28782454060731,0.532100721152239,0.798141030909503,0.737111379092192,"220",1
"hsa05221","Human Diseases","Cancer: specific types","hsa05221","Acute myeloid leukemia","1/104","68/9397",0.0147058823529412,1.32876131221719,0.28782454060731,0.532100721152239,0.798141030909503,0.737111379092192,"6932",1
"hsa05161","Human Diseases","Infectious disease: viral","hsa05161","Hepatitis B","2/104","163/9397",0.0122699386503067,1.10865974516281,0.148039549349551,0.54174844030631,0.798141030909503,0.737111379092192,"5600/7124",2
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/104","70/9397",0.0142857142857143,1.2907967032967,0.258331708055902,0.542475437442596,0.798141030909503,0.737111379092192,"7124",1
"hsa05416","Human Diseases","Cardiovascular disease","hsa05416","Viral myocarditis","1/104","70/9397",0.0142857142857143,1.2907967032967,0.258331708055902,0.542475437442596,0.798141030909503,0.737111379092192,"1756",1
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","1/104","71/9397",0.0140845070422535,1.272616468039,0.243917949684708,0.547577030077524,0.798141030909503,0.737111379092192,"5600",1
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","1/104","71/9397",0.0140845070422535,1.272616468039,0.243917949684708,0.547577030077524,0.798141030909503,0.737111379092192,"5600",1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","2/104","166/9397",0.0120481927710843,1.08862372567192,0.121868054226915,0.551665108739444,0.798141030909503,0.737111379092192,"4985/4881",2
"hsa00562","Metabolism","Carbohydrate metabolism","hsa00562","Inositol phosphate metabolism","1/104","73/9397",0.0136986301369863,1.23775026343519,0.215720545377116,0.557611799689969,0.798141030909503,0.737111379092192,"3705",1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/104","73/9397",0.0136986301369863,1.23775026343519,0.215720545377116,0.557611799689969,0.798141030909503,0.737111379092192,"4128",1
"hsa04630","Environmental Information Processing","Signal transduction","hsa04630","JAK-STAT signaling pathway","2/104","168/9397",0.0119047619047619,1.07566391941392,0.104683047481971,0.558193147212318,0.798141030909503,0.737111379092192,"53832/3566",2
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/104","75/9397",0.0133333333333333,1.20474358974359,0.188320067416826,0.567426090514577,0.798141030909503,0.737111379092192,"1373",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/104","75/9397",0.0133333333333333,1.20474358974359,0.188320067416826,0.567426090514577,0.798141030909503,0.737111379092192,"4217",1
"hsa04115","Cellular Processes","Cell growth and death","hsa04115","p53 signaling pathway","1/104","75/9397",0.0133333333333333,1.20474358974359,0.188320067416826,0.567426090514577,0.798141030909503,0.737111379092192,"51246",1
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","1/104","76/9397",0.0131578947368421,1.18889170040486,0.174903549607571,0.572252059897379,0.798141030909503,0.737111379092192,"6752",1
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/104","76/9397",0.0131578947368421,1.18889170040486,0.174903549607571,0.572252059897379,0.798141030909503,0.737111379092192,"814",1
"hsa03018","Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","1/104","78/9397",0.0128205128205128,1.15840729783037,0.148610000719778,0.581744596833806,0.806077480580176,0.744440970148524,"140886",1
"hsa04612","Organismal Systems","Immune system","hsa04612","Antigen processing and presentation","1/104","81/9397",0.0123456790123457,1.11550332383666,0.110441540737972,0.595593557758983,0.816365944155348,0.753942728961742,"7124",1
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","3/104","278/9397",0.0107913669064748,0.975062257885999,-0.0446494511509493,0.598600263954558,0.816365944155348,0.753942728961742,"4685/5600/7124",3
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","2/104","182/9397",0.010989010989011,0.992920540997464,-0.0102023049462347,0.602007805139542,0.816365944155348,0.753942728961742,"5600/7124",2
"hsa03083","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","1/104","83/9397",0.0120481927710843,1.08862372567192,0.0857889076509817,0.604572892605612,0.816365944155348,0.753942728961742,"23429",1
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/104","86/9397",0.0116279069767442,1.05064847942755,0.0499146096235896,0.61767293070627,0.82877633740335,0.765404164632686,"868",1
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/104","87/9397",0.0114942528735632,1.03857206012378,0.0382355926381296,0.621943365160845,0.82925782021446,0.76584883098257,"6932",1
"hsa04211","Organismal Systems","Aging","hsa04211","Longevity regulating pathway","1/104","90/9397",0.0111111111111111,1.00395299145299,0.00398613936143775,0.634473261156997,0.830298341761008,0.76680978931255,"814",1
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/104","90/9397",0.0111111111111111,1.00395299145299,0.00398613936143775,0.634473261156997,0.830298341761008,0.76680978931255,"358",1
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/104","90/9397",0.0111111111111111,1.00395299145299,0.00398613936143775,0.634473261156997,0.830298341761008,0.76680978931255,"5600",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/104","91/9397",0.010989010989011,0.992920540997464,-0.00717876023156431,0.63855779761769,0.83051689015307,0.767011626457155,"84433",1
"hsa05167","Human Diseases","Infectious disease: viral","hsa05167","Kaposi sarcoma-associated herpesvirus infection","2/104","196/9397",0.0102040816326531,0.921997645211931,-0.116742352095889,0.642511428736157,0.83056355421991,0.767054722367941,"6932/5600",2
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/104","93/9397",0.010752688172043,0.97156741108354,-0.0291496426149231,0.646591741586017,0.830772419492338,0.767247616810203,"5600",1
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","2/104","203/9397",0.00985221674876847,0.890204622963244,-0.167297722514615,0.661529838629108,0.840031248609848,0.775798471903832,"5600/7124",2
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","2/104","204/9397",0.00980392156862745,0.885840874811463,-0.174384263256263,0.664180366701553,0.840031248609848,0.775798471903832,"5600/7124",2
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/104","98/9397",0.0102040816326531,0.921997645211931,-0.0821131726998488,0.665911102300821,0.840031248609848,0.775798471903832,"3705",1
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/104","99/9397",0.0101010101010101,0.912684537684538,-0.0923898345406147,0.669647551957851,0.840031248609848,0.775798471903832,"5600",1
"hsa03015","Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","1/104","103/9397",0.00970873786407767,0.877240477968633,-0.132520379904252,0.684183956245121,0.847134006279094,0.782358119006512,"140886",1
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/104","103/9397",0.00970873786407767,0.877240477968633,-0.132520379904252,0.684183956245121,0.847134006279094,0.782358119006512,"7124",1
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","2/104","213/9397",0.00938967136150235,0.848410978692669,-0.236729193420654,0.687297401320774,0.847134006279094,0.782358119006512,"5600/7124",2
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/104","106/9397",0.00943396226415094,0.852412917271408,-0.161651692515573,0.694668837083567,0.851270482437666,0.786178300563088,"1357",1
"hsa04066","Environmental Information Processing","Signal transduction","hsa04066","HIF-1 signaling pathway","1/104","110/9397",0.00909090909090909,0.821416083916084,-0.199301775240139,0.708114190688881,0.861253272622558,0.795397759224408,"7018",1
"hsa04914","Organismal Systems","Endocrine system","hsa04914","Progesterone-mediated oocyte maturation","1/104","111/9397",0.00900900900900901,0.814015939015939,-0.208512973318635,0.7113828591683,0.861253272622558,0.795397759224408,"5600",1
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","2/104","226/9397",0.00884955752212389,0.799608577263444,-0.322578342952085,0.718392803422874,0.861253272622558,0.795397759224408,"5600/7124",2
"hsa04928","Organismal Systems","Endocrine system","hsa04928","Parathyroid hormone synthesis, secretion and action","1/104","115/9397",0.00869565217391304,0.785702341137124,-0.244599615379276,0.724098934742628,0.861253272622558,0.795397759224408,"4324",1
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","1/104","116/9397",0.00862068965517241,0.778929045092838,-0.253439031665206,0.727190263204895,0.861253272622558,0.795397759224408,"5600",1
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","1/104","116/9397",0.00862068965517241,0.778929045092838,-0.253439031665206,0.727190263204895,0.861253272622558,0.795397759224408,"814",1
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","2/104","238/9397",0.00840336134453781,0.759292178409825,-0.397891678734798,0.744776248357802,0.867838114530842,0.801479092863638,"5600/7124",2
"hsa04152","Environmental Information Processing","Signal transduction","hsa04152","AMPK signaling pathway","1/104","122/9397",0.00819672131147541,0.7406210592686,-0.305047783442522,0.745030834172704,0.867838114530842,0.801479092863638,"6720",1
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","1/104","122/9397",0.00819672131147541,0.7406210592686,-0.305047783442522,0.745030834172704,0.867838114530842,0.801479092863638,"1735",1
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","1/104","126/9397",0.00793650793650794,0.71710927960928,-0.338182311902223,0.756277526543942,0.871787509596213,0.80512649843543,"5600",1
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","2/104","253/9397",0.00790513833992095,0.714274855579203,-0.487361050670548,0.774785412698416,0.871787509596213,0.80512649843543,"5600/7124",2
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","1/104","133/9397",0.0075187969924812,0.679366685945633,-0.393953892858575,0.774789329714519,0.871787509596213,0.80512649843543,"5600",1
"hsa04020","Environmental Information Processing","Signal transduction","hsa04020","Calcium signaling pathway","2/104","254/9397",0.0078740157480315,0.711462749848577,-0.493156307411331,0.776673513215548,0.871787509596213,0.80512649843543,"7424/814",2
"hsa04270","Organismal Systems","Circulatory system","hsa04270","Vascular smooth muscle contraction","1/104","134/9397",0.00746268656716418,0.674296785304248,-0.401706461400861,0.777317601488017,0.871787509596213,0.80512649843543,"4881",1
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/104","134/9397",0.00746268656716418,0.674296785304248,-0.401706461400861,0.777317601488017,0.871787509596213,0.80512649843543,"7124",1
"hsa04080","Environmental Information Processing","Signaling molecules and interaction","hsa04080","Neuroactive ligand-receptor interaction","3/104","370/9397",0.00810810810810811,0.732614345114345,-0.555107953381934,0.782939903514559,0.871787509596213,0.80512649843543,"4985/8862/6752",3
"hsa05014","Human Diseases","Neurodegenerative disease","hsa05014","Amyotrophic lateral sclerosis","3/104","371/9397",0.00808625336927224,0.730639643375492,-0.55999374197013,0.78449362572045,0.871787509596213,0.80512649843543,"5600/4217/7124",3
"hsa04114","Cellular Processes","Cell growth and death","hsa04114","Oocyte meiosis","1/104","139/9397",0.00719424460431655,0.650041505257333,-0.439719329314285,0.789543404917325,0.871787509596213,0.80512649843543,"5600",1
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","1/104","139/9397",0.00719424460431655,0.650041505257333,-0.439719329314285,0.789543404917325,0.871787509596213,0.80512649843543,"868",1
"hsa04120","Genetic Information Processing","Folding, sorting and degradation","hsa04120","Ubiquitin mediated proteolysis","1/104","142/9397",0.00704225352112676,0.636308234019502,-0.461954959986761,0.796557288472491,0.874974845368746,0.808070115385238,"868",1
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","1/104","144/9397",0.00694444444444444,0.62747061965812,-0.476552442835663,0.801104083521319,0.875433328384121,0.808493540612942,"7124",1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","2/104","271/9397",0.00738007380073801,0.666832245245529,-0.588731916356565,0.806733519457786,0.877064133974618,0.809999647066927,"4128/4217",2
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","1/104","149/9397",0.00671140939597315,0.606414558595767,-0.512293038630404,0.812035490037562,0.877684667916292,0.810572732037886,"5600",1
"hsa04261","Organismal Systems","Circulatory system","hsa04261","Adrenergic signaling in cardiomyocytes","1/104","154/9397",0.00649350649350649,0.586725774225774,-0.547018998394735,0.8223715625365,0.877684667916292,0.810572732037886,"5600",1
"hsa04218","Cellular Processes","Cell growth and death","hsa04218","Cellular senescence","1/104","157/9397",0.00636942675159236,0.575514453699167,-0.567396892400356,0.828300882106361,0.877684667916292,0.810572732037886,"5600",1
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","1/104","158/9397",0.00632911392405063,0.571871957156767,-0.574116383640209,0.830233426290445,0.877684667916292,0.810572732037886,"1028",1
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","1/104","159/9397",0.00628930817610063,0.568275278180939,-0.580800132369368,0.832144425713088,0.877684667916292,0.810572732037886,"7124",1
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","1/104","159/9397",0.00628930817610063,0.568275278180939,-0.580800132369368,0.832144425713088,0.877684667916292,0.810572732037886,"7124",1
"hsa04530","Cellular Processes","Cellular community - eukaryotes","hsa04530","Tight junction","1/104","170/9397",0.00588235294117647,0.531504524886878,-0.652093402350904,0.851809675680387,0.890363439322583,0.822282024399208,"4217",1
"hsa04141","Genetic Information Processing","Folding, sorting and degradation","hsa04141","Protein processing in endoplasmic reticulum","1/104","171/9397",0.00584795321637427,0.528396311291048,-0.658383181935593,0.853479968704039,0.890363439322583,0.822282024399208,"4217",1
"hsa05164","Human Diseases","Infectious disease: viral","hsa05164","Influenza A","1/104","173/9397",0.00578034682080925,0.522287683414851,-0.670872589965593,0.856764818970788,0.890363439322583,0.822282024399208,"7124",1
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","1/104","182/9397",0.00549450549450549,0.496460270498732,-0.725657973451956,0.870666730400553,0.897461383970328,0.828837226506857,"7124",1
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","2/104","318/9397",0.00628930817610063,0.568275278180939,-0.828536557243914,0.872061533480601,0.897461383970328,0.828837226506857,"7143/63923",2
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","1/104","196/9397",0.00510204081632653,0.460998822605965,-0.806696995268886,0.889680787553136,0.910560297660956,0.840934535079135,"5600",1
"hsa04082",NA,NA,"hsa04082","Neuroactive ligand signaling","1/104","199/9397",0.0050251256281407,0.454049091611906,-0.823462134447808,0.893379914686221,0.910560297660956,0.840934535079135,"4985",1
"hsa05415","Human Diseases","Cardiovascular disease","hsa05415","Diabetic cardiomyopathy","1/104","205/9397",0.0048780487804878,0.440759849906191,-0.856407518607785,0.900413563868058,0.913338160478604,0.843499989319863,"5600",1
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","1/104","224/9397",0.00446428571428571,0.40337396978022,-0.956050239954837,0.91979242967986,0.928552357581573,0.857550836694005,"7124",1
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","1/104","252/9397",0.00396825396825397,0.35855463980464,-1.0918884918354,0.941742217043165,0.946205450299294,0.873854090147312,"868",1
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","1/104","311/9397",0.00321543408360129,0.290533020034628,-1.34597260521911,0.970396160470381,0.970396160470381,0.896195063790919,"4217",1
