"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05322","Human Diseases","Immune disease","hsa05322","Systemic lupus erythematosus","2/101","141/8544",0.0141843971631206,1.19991573625448,0.261792289174588,0.499343521076123,0.830735708371508,0.807192591130211,"718/716",2
"hsa05163","Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","3/101","226/8544",0.0132743362831858,1.12292999211426,0.204842520383878,0.502570394668217,0.830735708371508,0.807192591130211,"1029/7852/6387",3
"hsa05213","Human Diseases","Cancer: specific types","hsa05213","Endometrial cancer","1/101","59/8544",0.0169491525423729,1.43379761704984,0.36568297369793,0.505402143420579,0.830735708371508,0.807192591130211,"51176",1
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/101","227/8544",0.013215859030837,1.11798316395516,0.197045767956702,0.5055400669058,0.830735708371508,0.807192591130211,"8644/1645/5337",3
"hsa04550","Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","2/101","144/8544",0.0138888888888889,1.17491749174917,0.231522039509342,0.510580609568361,0.830735708371508,0.807192591130211,"3400/3231",2
"hsa04936","Human Diseases","Endocrine and metabolic disease","hsa04936","Alcoholic liver disease","2/101","144/8544",0.0138888888888889,1.17491749174917,0.231522039509342,0.510580609568361,0.830735708371508,0.807192591130211,"718/51176",2
"hsa05017","Human Diseases","Neurodegenerative disease","hsa05017","Spinocerebellar ataxia","2/101","144/8544",0.0138888888888889,1.17491749174917,0.231522039509342,0.510580609568361,0.830735708371508,0.807192591130211,"2902/5649",2
"hsa00310","Metabolism","Amino acid metabolism","hsa00310","Lysine degradation","1/101","63/8544",0.0158730158730159,1.34276284771334,0.298646879257978,0.52853851340081,0.830735708371508,0.807192591130211,"93166",1
"hsa05217","Human Diseases","Cancer: specific types","hsa05217","Basal cell carcinoma","1/101","63/8544",0.0158730158730159,1.34276284771334,0.298646879257978,0.52853851340081,0.830735708371508,0.807192591130211,"51176",1
"hsa03250","Genetic Information Processing","Information processing in viruses","hsa03250","Viral life cycle - HIV-1","1/101","64/8544",0.015625,1.32178217821782,0.282599600453251,0.534153135514537,0.830735708371508,0.807192591130211,"7852",1
"hsa05171","Human Diseases","Infectious disease: viral","hsa05171","Coronavirus disease - COVID-19","3/101","238/8544",0.0126050420168067,1.06631167318413,0.113474949149494,0.537599283067281,0.830735708371508,0.807192591130211,"718/6850/716",3
"hsa04927","Organismal Systems","Endocrine system","hsa04927","Cortisol synthesis and secretion","1/101","65/8544",0.0153846153846154,1.3014470677837,0.266816645574628,0.539701547461828,0.830735708371508,0.807192591130211,"8913",1
"hsa00010","Metabolism","Carbohydrate metabolism","hsa00010","Glycolysis / Gluconeogenesis","1/101","67/8544",0.0149253731343284,1.2625979015812,0.236007093542538,0.550602824175508,0.830735708371508,0.807192591130211,"3939",1
"hsa04720","Organismal Systems","Nervous system","hsa04720","Long-term potentiation","1/101","67/8544",0.0149253731343284,1.2625979015812,0.236007093542538,0.550602824175508,0.830735708371508,0.807192591130211,"2902",1
"hsa04664","Organismal Systems","Immune system","hsa04664","Fc epsilon RI signaling pathway","1/101","69/8544",0.0144927536231884,1.22600086095566,0.206149497713341,0.56124842143004,0.830735708371508,0.807192591130211,"6850",1
"hsa04924","Organismal Systems","Endocrine system","hsa04924","Renin secretion","1/101","69/8544",0.0144927536231884,1.22600086095566,0.206149497713341,0.56124842143004,0.830735708371508,0.807192591130211,"5136",1
"hsa04217","Cellular Processes","Cell growth and death","hsa04217","Necroptosis","2/101","159/8544",0.0125786163522013,1.06407621894265,0.0891992906676403,0.564269889029543,0.830735708371508,0.807192591130211,"197259/5836",2
"hsa05160","Human Diseases","Infectious disease: viral","hsa05160","Hepatitis C","2/101","159/8544",0.0125786163522013,1.06407621894265,0.0891992906676403,0.564269889029543,0.830735708371508,0.807192591130211,"5522/5521",2
"hsa04920","Organismal Systems","Endocrine system","hsa04920","Adipocytokine signaling pathway","1/101","70/8544",0.0142857142857143,1.20848656294201,0.191558027030184,0.566477201304443,0.830735708371508,0.807192591130211,"6257",1
"hsa05211","Human Diseases","Cancer: specific types","hsa05211","Renal cell carcinoma","1/101","70/8544",0.0142857142857143,1.20848656294201,0.191558027030184,0.566477201304443,0.830735708371508,0.807192591130211,"112399",1
"hsa04917","Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","1/101","71/8544",0.0140845070422535,1.19146562543578,0.177181706954453,0.57164427738047,0.830735708371508,0.807192591130211,"5618",1
"hsa05230","Human Diseases","Cancer: overview","hsa05230","Central carbon metabolism in cancer","1/101","71/8544",0.0140845070422535,1.19146562543578,0.177181706954453,0.57164427738047,0.830735708371508,0.807192591130211,"3939",1
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","1/101","73/8544",0.0136986301369863,1.15882273158823,0.149047345515611,0.581796193629186,0.830735708371508,0.807192591130211,"4129",1
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","1/101","75/8544",0.0133333333333333,1.12792079207921,0.121695130450933,0.591709838334745,0.830735708371508,0.807192591130211,"445",1
"hsa01524","Human Diseases","Drug resistance: antineoplastic","hsa01524","Platinum drug resistance","1/101","75/8544",0.0133333333333333,1.12792079207921,0.121695130450933,0.591709838334745,0.830735708371508,0.807192591130211,"1029",1
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","1/101","75/8544",0.0133333333333333,1.12792079207921,0.121695130450933,0.591709838334745,0.830735708371508,0.807192591130211,"478",1
"hsa04971","Organismal Systems","Digestive system","hsa04971","Gastric acid secretion","1/101","76/8544",0.0131578947368421,1.11307972902553,0.108297548569027,0.596579044419075,0.830735708371508,0.807192591130211,"478",1
"hsa05214","Human Diseases","Cancer: specific types","hsa05214","Glioma","1/101","76/8544",0.0131578947368421,1.11307972902553,0.108297548569027,0.596579044419075,0.830735708371508,0.807192591130211,"1029",1
"hsa05225","Human Diseases","Cancer: specific types","hsa05225","Hepatocellular carcinoma","2/101","170/8544",0.0117647058823529,0.995224228305183,-0.006878900617798,0.600919496270544,0.830735708371508,0.807192591130211,"51176/1029",2
"hsa05220","Human Diseases","Cancer: specific types","hsa05220","Chronic myeloid leukemia","1/101","77/8544",0.012987012987013,1.0986241481291,0.0950782858114627,0.601390749250638,0.830735708371508,0.807192591130211,"1029",1
"hsa00980","Metabolism","Xenobiotics biodegradation and metabolism","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/101","79/8544",0.0126582278481013,1.07081087855621,0.0691540377394342,0.610844336695547,0.830735708371508,0.807192591130211,"1645",1
"hsa04721","Organismal Systems","Nervous system","hsa04721","Synaptic vesicle cycle","1/101","79/8544",0.0126582278481013,1.07081087855621,0.0691540377394342,0.610844336695547,0.830735708371508,0.807192591130211,"6572",1
"hsa05140","Human Diseases","Infectious disease: parasitic","hsa05140","Leishmaniasis","1/101","79/8544",0.0126582278481013,1.07081087855621,0.0691540377394342,0.610844336695547,0.830735708371508,0.807192591130211,"718",1
"hsa05012","Human Diseases","Neurodegenerative disease","hsa05012","Parkinson disease","3/101","271/8544",0.011070110701107,0.936465602279785,-0.116246409052792,0.626352915446354,0.830735708371508,0.807192591130211,"7277/4129/10382",3
"hsa03083","Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","1/101","83/8544",0.0120481927710843,1.01920553501133,0.0192296820696882,0.629090562627377,0.830735708371508,0.807192591130211,"84456",1
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","1/101","83/8544",0.0120481927710843,1.01920553501133,0.0192296820696882,0.629090562627377,0.830735708371508,0.807192591130211,"197259",1
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","1/101","85/8544",0.0117647058823529,0.995224228305183,-0.0048396171052311,0.637893410381309,0.830735708371508,0.807192591130211,"2766",1
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","2/101","182/8544",0.010989010989011,0.92960504841693,-0.104987990283847,0.63823723676887,0.830735708371508,0.807192591130211,"718/6850",2
"hsa05168","Human Diseases","Infectious disease: viral","hsa05168","Herpes simplex virus 1 infection","2/101","182/8544",0.010989010989011,0.92960504841693,-0.104987990283847,0.63823723676887,0.830735708371508,0.807192591130211,"718/6850",2
"hsa04012","Environmental Information Processing","Signal transduction","hsa04012","ErbB signaling pathway","1/101","86/8544",0.0116279069767442,0.983651853557449,-0.0166648496573998,0.642216943370018,0.830735708371508,0.807192591130211,"3084",1
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","1/101","86/8544",0.0116279069767442,0.983651853557449,-0.0166648496573998,0.642216943370018,0.830735708371508,0.807192591130211,"478",1
"hsa05020","Human Diseases","Neurodegenerative disease","hsa05020","Prion disease","3/101","278/8544",0.0107913669064748,0.912885533157632,-0.161503699846819,0.643636234452874,0.830735708371508,0.807192591130211,"7277/2902/10382",3
"hsa05210","Human Diseases","Cancer: specific types","hsa05210","Colorectal cancer","1/101","87/8544",0.0114942528735632,0.97234551041311,-0.0283553233185603,0.646489358683287,0.830735708371508,0.807192591130211,"51176",1
"hsa05034","Human Diseases","Substance dependence","hsa05034","Alcoholism","2/101","188/8544",0.0106382978723404,0.899936802190857,-0.151730043495951,0.655859298243623,0.830735708371508,0.807192591130211,"4129/2902",2
"hsa04976","Organismal Systems","Digestive system","hsa04976","Bile secretion","1/101","90/8544",0.0111111111111111,0.93993399339934,-0.0626522089825198,0.659005847952264,0.830735708371508,0.807192591130211,"478",1
"hsa05235","Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","1/101","90/8544",0.0111111111111111,0.93993399339934,-0.0626522089825198,0.659005847952264,0.830735708371508,0.807192591130211,"55509",1
"hsa04662","Organismal Systems","Immune system","hsa04662","B cell receptor signaling pathway","1/101","91/8544",0.010989010989011,0.92960504841693,-0.0738370388823555,0.663079707587564,0.830735708371508,0.807192591130211,"6850",1
"hsa04062","Organismal Systems","Immune system","hsa04062","Chemokine signaling pathway","2/101","193/8544",0.0103626943005181,0.876622377263633,-0.189610902786034,0.670022588462257,0.830735708371508,0.807192591130211,"7852/6387",2
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","2/101","193/8544",0.0103626943005181,0.876622377263633,-0.189610902786034,0.670022588462257,0.830735708371508,0.807192591130211,"718/6850",2
"hsa04520","Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","1/101","93/8544",0.010752688172043,0.909613541999361,-0.0958535687319142,0.671083408628457,0.830735708371508,0.807192591130211,"51176",1
"hsa04912","Organismal Systems","Endocrine system","hsa04912","GnRH signaling pathway","1/101","93/8544",0.010752688172043,0.909613541999361,-0.0958535687319142,0.671083408628457,0.830735708371508,0.807192591130211,"5337",1
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","5/101","483/8544",0.010351966873706,0.875714900682615,-0.30754995225343,0.682986428372117,0.830735708371508,0.807192591130211,"7277/2902/5630/4744/10382",5
"hsa05010","Human Diseases","Neurodegenerative disease","hsa05010","Alzheimer disease","4/101","391/8544",0.010230179028133,0.86541237243929,-0.297956106566148,0.685574895191798,0.830735708371508,0.807192591130211,"7277/2902/348/10382",4
"hsa04970","Organismal Systems","Digestive system","hsa04970","Salivary secretion","1/101","97/8544",0.0103092783505155,0.872103705215882,-0.138551131996116,0.68653031649975,0.830735708371508,0.807192591130211,"478",1
"hsa04070","Environmental Information Processing","Signal transduction","hsa04070","Phosphatidylinositol signaling system","1/101","98/8544",0.0102040816326531,0.86320468781572,-0.148962245240921,0.690278444596533,0.830735708371508,0.807192591130211,"117283",1
"hsa01522","Human Diseases","Drug resistance: antineoplastic","hsa01522","Endocrine resistance","1/101","99/8544",0.0101010101010101,0.854485448544855,-0.159272827777346,0.693982195140666,0.830735708371508,0.807192591130211,"1029",1
"hsa05130","Human Diseases","Infectious disease: bacterial","hsa05130","Pathogenic Escherichia coli infection","2/101","203/8544",0.00985221674876847,0.833439008925523,-0.262681658788193,0.696949510716967,0.830735708371508,0.807192591130211,"7277/10382",2
"hsa05205","Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","2/101","204/8544",0.00980392156862745,0.829353523587653,-0.269803065008941,0.699541105373527,0.830735708371508,0.807192591130211,"60495/4060",2
"hsa04916","Organismal Systems","Endocrine system","hsa04916","Melanogenesis","1/101","101/8544",0.0099009900990099,0.837564944613273,-0.1796013300517,0.701258638469962,0.830735708371508,0.807192591130211,"51176",1
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/101","101/8544",0.0099009900990099,0.837564944613273,-0.1796013300517,0.701258638469962,0.830735708371508,0.807192591130211,"5054",1
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","1/101","103/8544",0.00970873786407767,0.821301547630491,-0.199553775506269,0.708363736323277,0.830735708371508,0.807192591130211,"3914",1
"hsa04625","Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","1/101","105/8544",0.00952380952380952,0.805657708628006,-0.219146213158075,0.715301484132773,0.830735708371508,0.807192591130211,"6850",1
"hsa04974","Organismal Systems","Digestive system","hsa04974","Protein digestion and absorption","1/101","105/8544",0.00952380952380952,0.805657708628006,-0.219146213158075,0.715301484132773,0.830735708371508,0.807192591130211,"478",1
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","3/101","311/8544",0.00964630225080386,0.81601986565216,-0.361484403340407,0.717546923461528,0.830735708371508,0.807192591130211,"7277/2902/10382",3
"hsa04972","Organismal Systems","Digestive system","hsa04972","Pancreatic secretion","1/101","106/8544",0.00943396226415094,0.798057164206987,-0.228812169074004,0.7187088250621,0.830735708371508,0.807192591130211,"478",1
"hsa03013","Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","1/101","108/8544",0.00925925925925926,0.783278327832783,-0.247892524669858,0.725402838030593,0.830735708371508,0.807192591130211,"79711",1
"hsa04620","Organismal Systems","Immune system","hsa04620","Toll-like receptor signaling pathway","1/101","109/8544",0.00917431192660551,0.776092288127895,-0.257310348399085,0.728690452226765,0.830735708371508,0.807192591130211,"6696",1
"hsa04659","Organismal Systems","Immune system","hsa04659","Th17 cell differentiation","1/101","109/8544",0.00917431192660551,0.776092288127895,-0.257310348399085,0.728690452226765,0.830735708371508,0.807192591130211,"6257",1
"hsa05417","Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","2/101","216/8544",0.00925925925925926,0.783278327832783,-0.352838815697509,0.729243110516166,0.830735708371508,0.807192591130211,"6257/1573",2
"hsa05145","Human Diseases","Infectious disease: parasitic","hsa05145","Toxoplasmosis","1/101","112/8544",0.00892857142857143,0.755304101838755,-0.285093881700873,0.738321264336149,0.836764099580968,0.813050137244666,"3914",1
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","2/101","224/8544",0.00892857142857143,0.755304101838755,-0.405888298242187,0.747650044502903,0.843013570587457,0.8191224977368,"3600/1029",2
"hsa04820",NA,NA,"hsa04820","Cytoskeleton in muscle cells","2/101","232/8544",0.00862068965517241,0.729259132809833,-0.457259288498727,0.764985827858412,0.85726119198003,0.832966340385455,"3679/478",2
"hsa04935","Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","1/101","122/8544",0.00819672131147541,0.69339392955689,-0.373053003892367,0.768043963855412,0.85726119198003,0.832966340385455,"3486",1
"hsa04611","Organismal Systems","Immune system","hsa04611","Platelet activation","1/101","126/8544",0.00793650793650794,0.671381423856671,-0.406434360697319,0.778974153910941,0.865091899569437,0.840575125087712,"6850",1
"hsa04068","Environmental Information Processing","Signal transduction","hsa04068","FoxO signaling pathway","1/101","133/8544",0.0075187969924812,0.636045559443162,-0.462664866846161,0.796888572418797,0.871922461618493,0.847212108455215,"11067",1
"hsa04650","Organismal Systems","Immune system","hsa04650","Natural killer cell mediated cytotoxicity","1/101","134/8544",0.00746268656716418,0.631298950790601,-0.470485529084033,0.799327551634788,0.871922461618493,0.847212108455215,"6850",1
"hsa05131","Human Diseases","Infectious disease: bacterial","hsa05131","Shigellosis","2/101","250/8544",0.008,0.676752475247525,-0.567336457061578,0.800287743958345,0.871922461618493,0.847212108455215,"718/58528",2
"hsa04144","Cellular Processes","Transport and catabolism","hsa04144","Endocytosis","2/101","252/8544",0.00793650793650794,0.671381423856671,-0.579135555275194,0.803909142673567,0.871922461618493,0.847212108455215,"5337/7852",2
"hsa04210","Cellular Processes","Cell growth and death","hsa04210","Apoptosis","1/101","137/8544",0.0072992700729927,0.617474886174749,-0.493647802828661,0.806471845375619,0.871922461618493,0.847212108455215,"7277",1
"hsa04910","Organismal Systems","Endocrine system","hsa04910","Insulin signaling pathway","1/101","138/8544",0.0072463768115942,0.61300043047783,-0.501271285792758,0.808796853537516,0.871922461618493,0.847212108455215,"5836",1
"hsa05418","Human Diseases","Cardiovascular disease","hsa05418","Fluid shear stress and atherosclerosis","1/101","141/8544",0.00709219858156028,0.599957868127238,-0.523860439560108,0.815607223895274,0.874996099421628,0.850198639114133,"445",1
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","1/101","143/8544",0.00699300699300699,0.591566848992592,-0.538692596323338,0.820013469663098,0.875473317852872,0.850662333136394,"6850",1
"hsa04723","Organismal Systems","Nervous system","hsa04723","Retrograde endocannabinoid signaling","1/101","149/8544",0.00671140939597315,0.567745365140541,-0.582156750963506,0.832616281811544,0.884654799424765,0.8595836107771,"2563",1
"hsa04921","Organismal Systems","Endocrine system","hsa04921","Oxytocin signaling pathway","1/101","155/8544",0.00645161290322581,0.545768125199617,-0.624174258501967,0.844344761778859,0.885550197278106,0.860453632982775,"10369",1
"hsa04148","Cellular Processes","Transport and catabolism","hsa04148","Efferocytosis","1/101","157/8544",0.00636942675159236,0.538815665005991,-0.637879356396874,0.848070466091364,0.885550197278106,0.860453632982775,"63982",1
"hsa04110","Cellular Processes","Cell growth and death","hsa04110","Cell cycle","1/101","158/8544",0.00632911392405063,0.535405439278105,-0.64467782322869,0.849900069397048,0.885550197278106,0.860453632982775,"1029",1
"hsa04150","Environmental Information Processing","Signal transduction","hsa04150","mTOR signaling pathway","1/101","158/8544",0.00632911392405063,0.535405439278105,-0.64467782322869,0.849900069397048,0.885550197278106,0.860453632982775,"58528",1
"hsa04514","Environmental Information Processing","Signaling molecules and interaction","hsa04514","Cell adhesion molecules","1/101","160/8544",0.00625,0.528712871287129,-0.658169011927876,0.853494081539532,0.885550197278106,0.860453632982775,"5788",1
"hsa04022","Environmental Information Processing","Signal transduction","hsa04022","cGMP-PKG signaling pathway","1/101","166/8544",0.00602409638554217,0.509602767505666,-0.697829575886063,0.863772733890298,0.892026982195121,0.866746865290806,"478",1
"hsa04140","Cellular Processes","Transport and catabolism","hsa04140","Autophagy - animal","1/101","169/8544",0.00591715976331361,0.500556564532193,-0.717223893496532,0.868640967664903,0.892882110948575,0.867577759626146,"58528",1
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","1/101","174/8544",0.00574712643678161,0.486172755206555,-0.74893912476313,0.876374770033843,0.896661223043886,0.871249771378675,"51176",1
"hsa04621","Organismal Systems","Immune system","hsa04621","NOD-like receptor signaling pathway","1/101","189/8544",0.00529100529100529,0.447587615904448,-0.839921264470432,0.896972419985198,0.91350647380981,0.887617626373904,"2635",1
"hsa05169","Human Diseases","Infectious disease: viral","hsa05169","Epstein-Barr virus infection","1/101","204/8544",0.00490196078431373,0.414676761793826,-0.9254337212764,0.914166506319438,0.926746779342182,0.9004827005754,"6850",1
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","1/101","213/8544",0.00469483568075117,0.397155208478594,-0.974460507578391,0.923085209173002,0.931515211083258,0.905115994574825,"7852",1
"hsa05206","Human Diseases","Cancer: overview","hsa05206","MicroRNAs in cancer","1/101","312/8544",0.00320512820512821,0.271134805788271,-1.43446290935948,0.977172992197512,0.981614687616592,0.953795647886567,"1029",1
"hsa04740","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","1/101","453/8544",0.0022075055187638,0.186741852993246,-1.94533284051433,0.996055895457981,0.996055895457981,0.967827590728403,"5136",1
